date,country,population,confirmed,deaths,deaths.day,confirmed.day
2020-03-01,Argentina,44938712,0,0,0,0
2020-03-02,Argentina,44938712,0,0,0,0
2020-03-03,Argentina,44938712,1,0,0,1
2020-03-04,Argentina,44938712,1,0,0,0
2020-03-05,Argentina,44938712,1,0,0,0
2020-03-06,Argentina,44938712,2,0,0,1
2020-03-07,Argentina,44938712,8,0,0,6
2020-03-08,Argentina,44938712,12,1,1,4
2020-03-09,Argentina,44938712,12,1,0,0
2020-03-10,Argentina,44938712,17,1,0,5
2020-03-11,Argentina,44938712,19,1,0,2
2020-03-12,Argentina,44938712,19,1,0,0
2020-03-13,Argentina,44938712,31,2,1,12
2020-03-14,Argentina,44938712,34,2,0,3
2020-03-15,Argentina,44938712,45,2,0,11
2020-03-16,Argentina,44938712,56,2,0,11
2020-03-17,Argentina,44938712,68,2,0,12
2020-03-18,Argentina,44938712,79,2,0,11
2020-03-19,Argentina,44938712,97,3,1,18
2020-03-20,Argentina,44938712,128,3,0,31
2020-03-21,Argentina,44938712,158,4,1,30
2020-03-22,Argentina,44938712,266,4,0,108
2020-03-23,Argentina,44938712,301,4,0,35
2020-03-24,Argentina,44938712,387,6,2,86
2020-03-25,Argentina,44938712,387,8,2,0
2020-03-26,Argentina,44938712,502,9,1,115
2020-03-27,Argentina,44938712,589,13,4,87
2020-03-28,Argentina,44938712,690,18,5,101
2020-03-29,Argentina,44938712,745,19,1,55
2020-03-30,Argentina,44938712,820,23,4,75
2020-03-31,Argentina,44938712,1054,27,4,234
2020-04-01,Argentina,44938712,1054,28,1,0
2020-04-02,Argentina,44938712,1133,36,8,79
2020-04-03,Argentina,44938712,1265,39,3,132
2020-04-04,Argentina,44938712,1451,43,4,186
2020-04-05,Argentina,44938712,1451,44,1,0
2020-04-06,Argentina,44938712,1554,48,4,103
2020-04-07,Argentina,44938712,1628,56,8,74
2020-04-08,Argentina,44938712,1715,63,7,87
2020-04-09,Argentina,44938712,1795,72,9,80
2020-04-10,Argentina,44938712,1975,82,10,180
2020-04-11,Argentina,44938712,1975,83,1,0
2020-04-12,Argentina,44938712,2142,90,7,167
2020-04-13,Argentina,44938712,2208,97,7,66
2020-04-14,Argentina,44938712,2277,102,5,69
2020-04-15,Argentina,44938712,2443,111,9,166
2020-04-16,Argentina,44938712,2571,115,4,128
2020-04-17,Argentina,44938712,2669,123,8,98
2020-04-18,Argentina,44938712,2758,129,6,89
2020-04-19,Argentina,44938712,2839,132,3,81
2020-04-20,Argentina,44938712,2941,136,4,102
2020-04-21,Argentina,44938712,3031,147,11,90
2020-04-22,Argentina,44938712,3144,152,5,113
2020-04-23,Argentina,44938712,3435,165,13,291
2020-04-24,Argentina,44938712,3607,176,11,172
2020-04-25,Argentina,44938712,3780,185,9,173
2020-04-26,Argentina,44938712,3892,192,7,112
2020-04-27,Argentina,44938712,4003,197,5,111
2020-04-28,Argentina,44938712,4127,207,10,124
2020-04-29,Argentina,44938712,4285,214,7,158
2020-04-30,Argentina,44938712,4428,218,4,143
2020-05-01,Argentina,44938712,4532,225,7,104
2020-05-02,Argentina,44938712,4681,237,12,149
2020-05-03,Argentina,44938712,4783,246,9,102
2020-05-04,Argentina,44938712,4887,260,14,104
2020-05-05,Argentina,44938712,5020,264,4,133
2020-05-06,Argentina,44938712,5208,273,9,188
2020-05-07,Argentina,44938712,5371,282,9,163
2020-05-08,Argentina,44938712,5611,293,11,240
2020-05-09,Argentina,44938712,5776,300,7,165
2020-05-10,Argentina,44938712,6034,305,5,258
2020-05-11,Argentina,44938712,6278,314,9,244
2020-05-12,Argentina,44938712,6563,319,5,285
2020-05-13,Argentina,44938712,6879,329,10,316
2020-05-14,Argentina,44938712,7134,353,24,255
2020-05-15,Argentina,44938712,7479,356,3,345
2020-05-16,Argentina,44938712,7805,363,7,326
2020-05-17,Argentina,44938712,8068,373,10,263
2020-05-18,Argentina,44938712,8371,382,9,303
2020-05-19,Argentina,44938712,8809,393,11,438
2020-05-20,Argentina,44938712,9283,403,10,474
2020-05-21,Argentina,44938712,9931,416,13,648
2020-05-22,Argentina,44938712,10649,433,17,718
2020-05-23,Argentina,44938712,11353,445,12,704
2020-05-24,Argentina,44938712,12076,452,7,723
2020-05-25,Argentina,44938712,12628,467,15,552
2020-05-26,Argentina,44938712,13228,484,17,600
2020-05-27,Argentina,44938712,13933,500,16,705
2020-05-28,Argentina,44938712,14702,508,8,769
2020-05-29,Argentina,44938712,15419,520,12,717
2020-05-30,Argentina,44938712,16214,528,8,795
2020-05-31,Argentina,44938712,16851,539,11,637
2020-06-01,Argentina,44938712,17415,556,17,564
2020-06-02,Argentina,44938712,18319,569,13,904
2020-06-03,Argentina,44938712,19268,583,14,949
2020-06-04,Argentina,44938712,20197,608,25,929
2020-06-05,Argentina,44938712,21037,632,24,840
2020-06-06,Argentina,44938712,22020,648,16,983
2020-06-07,Argentina,44938712,22794,664,16,774
2020-06-08,Argentina,44938712,23620,693,29,826
2020-06-09,Argentina,44938712,24761,717,24,1141
2020-06-10,Argentina,44938712,25987,735,18,1226
2020-06-11,Argentina,44938712,27373,765,30,1386
2020-06-12,Argentina,44938712,28764,785,20,1391
2020-06-13,Argentina,44938712,30295,815,30,1531
2020-06-14,Argentina,44938712,31577,833,18,1282
2020-06-15,Argentina,44938712,32785,854,21,1208
2020-06-16,Argentina,44938712,34159,878,24,1374
2020-06-17,Argentina,44938712,35552,913,35,1393
2020-06-18,Argentina,44938712,37510,948,35,1958
2020-06-19,Argentina,44938712,39570,979,31,2060
2020-06-20,Argentina,44938712,41204,992,13,1634
2020-06-21,Argentina,44938712,42785,1011,19,1581
2020-06-22,Argentina,44938712,44931,1043,32,2146
2020-06-23,Argentina,44938712,47203,1078,35,2272
2020-06-24,Argentina,44938712,49851,1116,38,2648
2020-06-25,Argentina,44938712,52457,1150,34,2606
2020-06-26,Argentina,44938712,55343,1184,34,2886
2020-06-27,Argentina,44938712,57744,1207,23,2401
2020-06-28,Argentina,44938712,59933,1232,25,2189
2020-06-29,Argentina,44938712,62268,1280,48,2335
2020-06-30,Argentina,44938712,64530,1307,27,2262
2020-07-01,Argentina,44938712,67197,1351,44,2667
2020-07-02,Argentina,44938712,69941,1385,34,2744
2020-07-03,Argentina,44938712,72786,1437,52,2845
2020-07-04,Argentina,44938712,75376,1481,44,2590
2020-07-05,Argentina,44938712,77815,1507,26,2439
2020-07-06,Argentina,44938712,80447,1582,75,2632
2020-07-07,Argentina,44938712,83426,1644,62,2979
2020-07-08,Argentina,44938712,87030,1694,50,3604
2020-07-09,Argentina,44938712,90693,1720,26,3663
2020-07-10,Argentina,44938712,94060,1774,54,3367
2020-07-11,Argentina,44938712,97509,1810,36,3449
2020-07-12,Argentina,44938712,100166,1845,35,2657
2020-07-13,Argentina,44938712,103265,1903,58,3099
2020-07-14,Argentina,44938712,106910,1968,65,3645
2020-07-15,Argentina,44938712,111146,2050,82,4236
2020-07-16,Argentina,44938712,114783,2112,62,3637
2020-07-17,Argentina,44938712,119301,2178,66,4518
2020-07-18,Argentina,44938712,122524,2220,42,3223
2020-07-19,Argentina,44938712,126755,2260,40,4231
2020-07-20,Argentina,44938712,130774,2373,113,4019
2020-07-21,Argentina,44938712,136118,2490,117,5344
2020-07-22,Argentina,44938712,141900,2588,98,5782
2020-07-23,Argentina,44938712,148027,2702,114,6127
2020-07-24,Argentina,44938712,153520,2807,105,5493
2020-07-25,Argentina,44938712,158334,2893,86,4814
2020-07-26,Argentina,44938712,162526,2939,46,4192
2020-07-27,Argentina,44938712,167416,3059,120,4890
2020-07-28,Argentina,44938712,173355,3179,120,5939
2020-07-29,Argentina,44938712,178996,3288,109,5641
2020-07-30,Argentina,44938712,185373,3441,153,6377
2020-07-31,Argentina,44938712,191302,3543,102,5929
2020-08-01,Argentina,44938712,196543,3596,53,5241
2020-08-02,Argentina,44938712,201919,3648,52,5376
2020-08-03,Argentina,44938712,206743,3813,165,4824
2020-08-04,Argentina,44938712,213535,3979,166,6792
2020-08-05,Argentina,44938712,220682,4106,127,7147
2020-08-06,Argentina,44938712,228195,4251,145,7513
2020-08-07,Argentina,44938712,235677,4411,160,7482
2020-08-08,Argentina,44938712,241811,4523,112,6134
2020-08-09,Argentina,44938712,246499,4606,83,4688
2020-08-10,Argentina,44938712,253868,4764,158,7369
2020-08-11,Argentina,44938712,260911,5004,240,7043
2020-08-12,Argentina,44938712,268574,5213,209,7663
2020-08-13,Argentina,44938712,276072,5362,149,7498
2020-08-14,Argentina,44938712,282437,5527,165,6365
2020-08-15,Argentina,44938712,289100,5637,110,6663
2020-08-16,Argentina,44938712,294569,5703,66,5469
2020-08-17,Argentina,44938712,299126,5814,111,4557
2020-08-18,Argentina,44938712,305966,6048,234,6840
2020-08-19,Argentina,44938712,312659,6330,282,6693
2020-08-20,Argentina,44938712,320884,6517,187,8225
2020-08-21,Argentina,44938712,329043,6730,213,8159
2020-08-22,Argentina,44938712,336802,6848,118,7759
2020-08-23,Argentina,44938712,342154,6985,137,5352
2020-08-24,Argentina,44938712,350867,7366,381,8713
2020-08-25,Argentina,44938712,359638,7563,197,8771
2020-08-26,Argentina,44938712,370188,7839,276,10550
2020-08-27,Argentina,44938712,380292,8050,211,10104
2020-08-28,Argentina,44938712,392009,8271,221,11717
2020-08-29,Argentina,44938712,401239,8353,82,9230
2020-08-30,Argentina,44938712,408426,8457,104,7187
2020-08-31,Argentina,44938712,417735,8660,203,9309
2020-09-01,Argentina,44938712,428239,8919,259,10504
2020-09-02,Argentina,44938712,439172,9118,199,10933
2020-09-03,Argentina,44938712,451198,9361,243,12026
2020-09-04,Argentina,44938712,461882,9623,262,10684
2020-09-05,Argentina,44938712,471806,9739,116,9924
2020-09-06,Argentina,44938712,478792,9859,120,6986
2020-09-07,Argentina,44938712,488007,10129,270,9215
2020-09-08,Argentina,44938712,500034,10405,276,12027
2020-09-09,Argentina,44938712,512293,10658,253,12259
2020-09-10,Argentina,44938712,524198,10907,249,11905
2020-09-11,Argentina,44938712,535705,11148,241,11507
2020-09-12,Argentina,44938712,546481,11263,115,10776
2020-09-13,Argentina,44938712,555537,11352,89,9056
2020-09-14,Argentina,44938712,565446,11667,315,9909
2020-09-15,Argentina,44938712,577338,11852,185,11892
2020-09-16,Argentina,44938712,589012,12116,264,11674
2020-09-17,Argentina,44938712,601713,12460,344,12701
2020-09-18,Argentina,44938712,613658,12656,196,11945
2020-09-19,Argentina,44938712,622934,12799,143,9276
2020-09-20,Argentina,44938712,631365,13053,254,8431
2020-09-21,Argentina,44938712,640147,13482,429,8782
2020-09-22,Argentina,44938712,652174,13952,470,12027
2020-09-23,Argentina,44938712,664799,14376,424,12625
2020-09-24,Argentina,44938712,678266,14766,390,13467
2020-09-25,Argentina,44938712,691235,15208,442,12969
2020-09-26,Argentina,44938712,702484,15543,335,11249
2020-09-27,Argentina,44938712,711325,15749,206,8841
2020-09-28,Argentina,44938712,723132,16113,364,11807
2020-09-29,Argentina,44938712,736609,16519,406,13477
2020-09-30,Argentina,44938712,751001,16937,418,14392
2020-10-01,Argentina,44938712,765002,20288,3351,14001
2020-10-02,Argentina,44938712,779689,20599,311,14687
2020-10-03,Argentina,44938712,790818,20795,196,11129
2020-10-04,Argentina,44938712,798486,21018,223,7668
2020-10-05,Argentina,44938712,809728,21468,450,11242
2020-10-06,Argentina,44938712,824468,21827,359,14740
2020-10-07,Argentina,44938712,840915,22226,399,16447
2020-10-08,Argentina,44938712,856369,22710,484,15454
2020-10-09,Argentina,44938712,871468,23225,515,15099
2020-10-10,Argentina,44938712,883882,23581,356,12414
2020-10-11,Argentina,44938712,894206,23868,287,10324
2020-10-12,Argentina,44938712,903730,24186,318,9524
2020-10-13,Argentina,44938712,917035,24572,386,13305
2020-10-14,Argentina,44938712,931967,24921,349,14932
2020-10-15,Argentina,44938712,949063,25342,421,17096
2020-10-16,Argentina,44938712,965609,25723,381,16546
2020-10-17,Argentina,44938712,979119,26107,384,13510
2020-10-18,Argentina,44938712,989680,26267,160,10561
2020-10-19,Argentina,44938712,1002662,26716,449,12982
2020-10-20,Argentina,44938712,1018999,27100,384,16337
2020-10-21,Argentina,44938712,1037325,27519,419,18326
2020-10-22,Argentina,44938712,1053650,27957,438,16325
2020-10-23,Argentina,44938712,1069368,28338,381,15718
2020-10-24,Argentina,44938712,1081336,28613,275,11968
2020-10-25,Argentina,44938712,1090589,28896,283,9253
2020-10-26,Argentina,44938712,1102301,29301,405,11712
2020-10-27,Argentina,44938712,1116609,29730,429,14308
2020-10-28,Argentina,44938712,1130533,30071,341,13924
2020-10-29,Argentina,44938712,1143800,30442,371,13267
2020-10-30,Argentina,44938712,1157179,30792,350,13379
2020-10-31,Argentina,44938712,1166924,31002,210,9745
2020-11-01,Argentina,44938712,1173533,31140,138,6609
2020-11-02,Argentina,44938712,1183131,31623,483,9598
2020-11-03,Argentina,44938712,1195276,32052,429,12145
2020-11-04,Argentina,44938712,1205928,32520,468,10652
2020-11-05,Argentina,44938712,1217028,32766,246,11100
2020-11-06,Argentina,44938712,1228814,33136,370,11786
2020-11-07,Argentina,44938712,1236851,33348,212,8037
2020-11-08,Argentina,44938712,1242182,33560,212,5331
2020-11-09,Argentina,44938712,1250499,33907,347,8317
2020-11-10,Argentina,44938712,1262476,34183,276,11977
2020-11-11,Argentina,44938712,1273356,34531,348,10880
2020-11-12,Argentina,44938712,1284519,34782,251,11163
2020-11-13,Argentina,44938712,1296378,35045,263,11859
2020-11-14,Argentina,44938712,1304846,35307,262,8468
2020-11-15,Argentina,44938712,1310491,35436,129,5645
2020-11-16,Argentina,44938712,1318384,35727,291,7893
2020-11-17,Argentina,44938712,1329005,36106,379,10621
2020-11-18,Argentina,44938712,1339337,36347,241,10332
2020-11-19,Argentina,44938712,1349434,36532,185,10097
2020-11-20,Argentina,44938712,1359042,36790,258,9608
2020-11-21,Argentina,44938712,1366182,36902,112,7140
2020-03-01,Belgium,11484055,2,0,0,1
2020-03-02,Belgium,11484055,8,0,0,6
2020-03-03,Belgium,11484055,13,0,0,5
2020-03-04,Belgium,11484055,23,0,0,10
2020-03-05,Belgium,11484055,50,0,0,27
2020-03-06,Belgium,11484055,109,0,0,59
2020-03-07,Belgium,11484055,169,0,0,60
2020-03-08,Belgium,11484055,200,0,0,31
2020-03-09,Belgium,11484055,239,0,0,39
2020-03-10,Belgium,11484055,267,0,0,28
2020-03-11,Belgium,11484055,314,3,3,47
2020-03-12,Belgium,11484055,314,3,0,0
2020-03-13,Belgium,11484055,559,3,0,245
2020-03-14,Belgium,11484055,689,4,1,130
2020-03-15,Belgium,11484055,886,4,0,197
2020-03-16,Belgium,11484055,1058,5,1,172
2020-03-17,Belgium,11484055,1243,10,5,185
2020-03-18,Belgium,11484055,1486,14,4,243
2020-03-19,Belgium,11484055,1795,21,7,309
2020-03-20,Belgium,11484055,2257,37,16,462
2020-03-21,Belgium,11484055,2815,67,30,558
2020-03-22,Belgium,11484055,3401,75,8,586
2020-03-23,Belgium,11484055,3743,88,13,342
2020-03-24,Belgium,11484055,4269,122,34,526
2020-03-25,Belgium,11484055,4937,178,56,668
2020-03-26,Belgium,11484055,6235,220,42,1298
2020-03-27,Belgium,11484055,7284,289,69,1049
2020-03-28,Belgium,11484055,9134,353,64,1850
2020-03-29,Belgium,11484055,10836,431,78,1702
2020-03-30,Belgium,11484055,11899,513,82,1063
2020-03-31,Belgium,11484055,12775,705,192,876
2020-04-01,Belgium,11484055,13964,828,123,1189
2020-04-02,Belgium,11484055,15348,1011,183,1384
2020-04-03,Belgium,11484055,16770,1143,132,1422
2020-04-04,Belgium,11484055,18431,1283,140,1661
2020-04-05,Belgium,11484055,19691,1447,164,1260
2020-04-06,Belgium,11484055,20814,1632,185,1123
2020-04-07,Belgium,11484055,22194,2035,403,1380
2020-04-08,Belgium,11484055,23403,2240,205,1209
2020-04-09,Belgium,11484055,24983,2523,283,1580
2020-04-10,Belgium,11484055,26667,3019,496,1684
2020-04-11,Belgium,11484055,28018,3346,327,1351
2020-04-12,Belgium,11484055,29647,3600,254,1629
2020-04-13,Belgium,11484055,30589,3903,303,942
2020-04-14,Belgium,11484055,31119,4157,254,530
2020-04-15,Belgium,11484055,33573,4440,283,2454
2020-04-16,Belgium,11484055,34809,4857,417,1236
2020-04-17,Belgium,11484055,36138,5163,306,1329
2020-04-18,Belgium,11484055,37183,5453,290,1045
2020-04-19,Belgium,11484055,38496,5683,230,1313
2020-04-20,Belgium,11484055,39983,5828,145,1487
2020-04-21,Belgium,11484055,40956,5998,170,973
2020-04-22,Belgium,11484055,41889,6262,264,933
2020-04-23,Belgium,11484055,42797,6490,228,908
2020-04-24,Belgium,11484055,44293,6679,189,1496
2020-04-25,Belgium,11484055,45325,6917,238,1032
2020-04-26,Belgium,11484055,46134,7094,177,809
2020-04-27,Belgium,11484055,46687,7207,113,553
2020-04-28,Belgium,11484055,47334,7331,124,647
2020-04-29,Belgium,11484055,47859,7501,170,525
2020-04-30,Belgium,11484055,48519,7594,93,660
2020-05-01,Belgium,11484055,49032,7703,109,513
2020-05-02,Belgium,11484055,49517,7765,62,485
2020-05-03,Belgium,11484055,49906,7844,79,389
2020-05-04,Belgium,11484055,50267,7924,80,361
2020-05-05,Belgium,11484055,50509,8016,92,242
2020-05-06,Belgium,11484055,50781,8339,323,272
2020-05-07,Belgium,11484055,51420,8415,76,639
2020-05-08,Belgium,11484055,52011,8521,106,591
2020-05-09,Belgium,11484055,52596,8581,60,585
2020-05-10,Belgium,11484055,53081,8656,75,485
2020-05-11,Belgium,11484055,53449,8707,51,368
2020-05-12,Belgium,11484055,53779,8761,54,330
2020-05-13,Belgium,11484055,53981,8843,82,202
2020-05-14,Belgium,11484055,54288,8903,60,307
2020-05-15,Belgium,11484055,54644,8959,56,356
2020-05-16,Belgium,11484055,54989,9005,46,345
2020-05-17,Belgium,11484055,55280,9052,47,291
2020-05-18,Belgium,11484055,55559,9080,28,279
2020-05-19,Belgium,11484055,55791,9108,28,232
2020-05-20,Belgium,11484055,55983,9150,42,192
2020-05-21,Belgium,11484055,56235,9186,36,252
2020-05-22,Belgium,11484055,56511,9212,26,276
2020-05-23,Belgium,11484055,56810,9237,25,299
2020-05-24,Belgium,11484055,57092,9280,43,282
2020-05-25,Belgium,11484055,57342,9312,32,250
2020-05-26,Belgium,11484055,57455,9334,22,113
2020-05-27,Belgium,11484055,57592,9364,30,137
2020-05-28,Belgium,11484055,57849,9388,24,257
2020-05-29,Belgium,11484055,58061,9430,42,212
2020-05-30,Belgium,11484055,58186,9453,23,125
2020-05-31,Belgium,11484055,58381,9467,14,195
2020-06-01,Belgium,11484055,58517,9486,19,136
2020-06-02,Belgium,11484055,58615,9505,19,98
2020-06-03,Belgium,11484055,58685,9522,17,70
2020-06-04,Belgium,11484055,58767,9548,26,82
2020-06-05,Belgium,11484055,58907,9566,18,140
2020-06-06,Belgium,11484055,59072,9580,14,165
2020-06-07,Belgium,11484055,59226,9595,15,154
2020-06-08,Belgium,11484055,59348,9606,11,122
2020-06-09,Belgium,11484055,59437,9619,13,89
2020-06-10,Belgium,11484055,59569,9629,10,132
2020-06-11,Belgium,11484055,59711,9636,7,142
2020-06-12,Belgium,11484055,59819,9646,10,108
2020-06-13,Belgium,11484055,59918,9650,4,99
2020-06-14,Belgium,11484055,60029,9655,5,111
2020-06-15,Belgium,11484055,60100,9661,6,71
2020-06-16,Belgium,11484055,60155,9663,2,55
2020-06-17,Belgium,11484055,60244,9675,12,89
2020-06-18,Belgium,11484055,60348,9683,8,104
2020-06-19,Belgium,11484055,60476,9695,12,128
2020-06-20,Belgium,11484055,60550,9696,1,74
2020-06-21,Belgium,11484055,60550,9696,0,0
2020-06-22,Belgium,11484055,60550,9696,0,0
2020-06-23,Belgium,11484055,60810,9713,17,260
2020-06-24,Belgium,11484055,60898,9722,9,88
2020-06-25,Belgium,11484055,61007,9726,4,109
2020-06-26,Belgium,11484055,61106,9731,5,99
2020-06-27,Belgium,11484055,61209,9732,1,103
2020-06-28,Belgium,11484055,61295,9732,0,86
2020-06-29,Belgium,11484055,61361,9732,0,66
2020-06-30,Belgium,11484055,61427,9747,15,66
2020-07-01,Belgium,11484055,61509,9754,7,82
2020-07-02,Belgium,11484055,61598,9761,7,89
2020-07-03,Belgium,11484055,61727,9765,4,129
2020-07-04,Belgium,11484055,61838,9771,6,111
2020-07-05,Belgium,11484055,62016,9771,0,178
2020-07-06,Belgium,11484055,62058,9774,3,42
2020-07-07,Belgium,11484055,62058,9774,0,0
2020-07-08,Belgium,11484055,62123,9776,2,65
2020-07-09,Belgium,11484055,62210,9778,2,87
2020-07-10,Belgium,11484055,62357,9781,3,147
2020-07-11,Belgium,11484055,62469,9782,1,112
2020-07-12,Belgium,11484055,62707,9782,0,238
2020-07-13,Belgium,11484055,62707,9782,0,0
2020-07-14,Belgium,11484055,62781,9787,5,74
2020-07-15,Belgium,11484055,62872,9788,1,91
2020-07-16,Belgium,11484055,63238,9795,7,366
2020-07-17,Belgium,11484055,63499,9800,5,261
2020-07-18,Belgium,11484055,63706,9800,0,207
2020-07-19,Belgium,11484055,63706,9800,0,0
2020-07-20,Belgium,11484055,64094,9805,5,388
2020-07-21,Belgium,11484055,64258,9805,0,164
2020-07-22,Belgium,11484055,64627,9808,3,369
2020-07-23,Belgium,11484055,64847,9812,4,220
2020-07-24,Belgium,11484055,65199,9817,5,352
2020-07-25,Belgium,11484055,65727,9821,4,528
2020-07-26,Belgium,11484055,66026,9821,0,299
2020-07-27,Belgium,11484055,66428,9822,1,402
2020-07-28,Belgium,11484055,66662,9833,11,234
2020-07-29,Belgium,11484055,67335,9836,3,673
2020-07-30,Belgium,11484055,68006,9840,4,671
2020-07-31,Belgium,11484055,68751,9841,1,745
2020-08-01,Belgium,11484055,69402,9845,4,651
2020-08-02,Belgium,11484055,69849,9845,0,447
2020-08-03,Belgium,11484055,70314,9850,5,465
2020-08-04,Belgium,11484055,70648,9852,2,334
2020-08-05,Belgium,11484055,71158,9859,7,510
2020-08-06,Belgium,11484055,72016,9861,2,858
2020-08-07,Belgium,11484055,72784,9866,5,768
2020-08-08,Belgium,11484055,73401,9870,4,617
2020-08-09,Belgium,11484055,74152,9872,2,751
2020-08-10,Belgium,11484055,74620,9879,7,468
2020-08-11,Belgium,11484055,75008,9885,6,388
2020-08-12,Belgium,11484055,75647,9900,15,639
2020-08-13,Belgium,11484055,76191,9916,16,544
2020-08-14,Belgium,11484055,77113,9924,8,922
2020-08-15,Belgium,11484055,77869,9935,11,756
2020-08-16,Belgium,11484055,78323,9939,4,454
2020-08-17,Belgium,11484055,78534,9944,5,211
2020-08-18,Belgium,11484055,78897,9959,15,363
2020-08-19,Belgium,11484055,79479,9969,10,582
2020-08-20,Belgium,11484055,80178,9976,7,699
2020-08-21,Belgium,11484055,80894,9985,9,716
2020-08-22,Belgium,11484055,81468,9988,3,574
2020-08-23,Belgium,11484055,81936,9992,4,468
2020-08-24,Belgium,11484055,82092,9996,4,156
2020-08-25,Belgium,11484055,82447,9996,0,355
2020-08-27,Belgium,11484055,83500,9884,5,470
2020-08-28,Belgium,11484055,83952,9886,2,452
2020-08-29,Belgium,11484055,84599,9891,5,647
2020-08-30,Belgium,11484055,85042,9894,3,443
2020-08-31,Belgium,11484055,85236,9895,1,194
2020-09-01,Belgium,11484055,85487,9897,2,251
2020-09-02,Belgium,11484055,85911,9898,1,424
2020-09-03,Belgium,11484055,86544,9899,1,633
2020-09-04,Belgium,11484055,87174,9901,2,630
2020-09-05,Belgium,11484055,87825,9906,5,651
2020-09-06,Belgium,11484055,88367,9907,1,542
2020-09-07,Belgium,11484055,88769,9909,2,402
2020-09-08,Belgium,11484055,89141,9912,3,372
2020-09-09,Belgium,11484055,89691,9917,5,550
2020-09-10,Belgium,11484055,90568,9917,0,877
2020-09-11,Belgium,11484055,91537,9919,2,969
2020-09-12,Belgium,11484055,92478,9923,4,941
2020-09-13,Belgium,11484055,93455,9925,2,977
2020-09-14,Belgium,11484055,94306,9927,2,851
2020-09-15,Belgium,11484055,94795,9930,3,489
2020-09-16,Belgium,11484055,95948,9935,5,1153
2020-09-17,Belgium,11484055,97976,9936,1,2028
2020-09-18,Belgium,11484055,99649,9937,1,1673
2020-09-19,Belgium,11484055,100748,9944,7,1099
2020-09-20,Belgium,11484055,102295,9948,4,1547
2020-09-21,Belgium,11484055,103392,9950,2,1097
2020-09-22,Belgium,11484055,105226,9955,5,1834
2020-09-23,Belgium,11484055,106887,9959,4,1661
2020-09-24,Belgium,11484055,108768,9965,6,1881
2020-09-25,Belgium,11484055,110976,9969,4,2208
2020-09-26,Belgium,11484055,112803,9974,5,1827
2020-09-27,Belgium,11484055,114179,9980,6,1376
2020-09-28,Belgium,11484055,115353,9987,7,1174
2020-09-29,Belgium,11484055,117115,10001,14,1762
2020-09-30,Belgium,11484055,118452,10016,15,1337
2020-10-01,Belgium,11484055,121059,10023,7,2607
2020-10-02,Belgium,11484055,124234,10037,14,3175
2020-10-03,Belgium,11484055,127623,10044,7,3389
2020-10-04,Belgium,11484055,130235,10064,20,2612
2020-10-05,Belgium,11484055,132203,10078,14,1968
2020-10-06,Belgium,11484055,134291,10092,14,2088
2020-10-07,Belgium,11484055,137868,10108,16,3577
2020-10-08,Belgium,11484055,143596,10126,18,5728
2020-10-09,Belgium,11484055,148981,10151,25,5385
2020-10-10,Belgium,11484055,156931,10175,24,7950
2020-10-11,Belgium,11484055,162258,10191,16,5327
2020-10-12,Belgium,11484055,165880,10211,20,3622
2020-10-13,Belgium,11484055,173240,10244,33,7360
2020-10-14,Belgium,11484055,181511,10278,34,8271
2020-10-15,Belgium,11484055,191959,10327,49,10448
2020-10-16,Belgium,11484055,202151,10359,32,10192
2020-10-17,Belgium,11484055,213115,10392,33,10964
2020-10-18,Belgium,11484055,222253,10413,21,9138
2020-10-19,Belgium,11484055,230480,10443,30,8227
2020-10-20,Belgium,11484055,240159,10489,46,9679
2020-10-21,Belgium,11484055,253386,10539,50,13227
2020-10-22,Belgium,11484055,270132,10588,49,16746
2020-10-23,Belgium,11484055,287700,10658,70,17568
2020-10-24,Belgium,11484055,305409,10737,79,17709
2020-10-25,Belgium,11484055,321031,10810,73,15622
2020-10-26,Belgium,11484055,333718,10899,89,12687
2020-10-27,Belgium,11484055,347289,11038,139,13571
2020-10-28,Belgium,11484055,368337,11170,132,21048
2020-10-29,Belgium,11484055,392258,11308,138,23921
2020-10-30,Belgium,11484055,412314,11452,144,20056
2020-10-31,Belgium,11484055,429229,11625,173,16915
2020-11-01,Belgium,11484055,441018,11737,112,11789
2020-11-02,Belgium,11484055,447355,11858,121,6337
2020-11-03,Belgium,11484055,452541,12126,268,5186
2020-11-04,Belgium,11484055,468213,12331,205,15672
2020-11-05,Belgium,11484055,479341,12520,189,11128
2020-11-06,Belgium,11484055,488044,12708,188,8703
2020-11-07,Belgium,11484055,494168,12907,199,6124
2020-11-08,Belgium,11484055,500789,13055,148,6621
2020-11-09,Belgium,11484055,503182,13216,161,2393
2020-11-10,Belgium,11484055,507475,13561,345,4293
2020-11-11,Belgium,11484055,515391,13758,197,7916
2020-11-12,Belgium,11484055,520393,13891,133,5002
2020-11-13,Belgium,11484055,525012,14106,215,4619
2020-11-14,Belgium,11484055,531280,14303,197,6268
2020-11-15,Belgium,11484055,535939,14421,118,4659
2020-11-16,Belgium,11484055,537871,14616,195,1932
2020-11-17,Belgium,11484055,540605,14839,223,2734
2020-11-18,Belgium,11484055,545787,15025,186,5182
2020-11-19,Belgium,11484055,550264,15196,171,4477
2020-11-20,Belgium,11484055,553680,15352,156,3416
2020-11-21,Belgium,11484055,556904,15522,170,3224
2020-03-01,Brazil,211049527,2,0,0,0
2020-03-02,Brazil,211049527,2,0,0,0
